run_id,task_id,arm,model,tool_version,site,start_url,success,failure_category,wall_clock_s,reset_s,setup_s,agent_s,model_turns,actions_or_tool_calls,input_tokens,output_tokens,cached_tokens,caching,est_cost_usd,cost_estimated,retries,retry_wait_ms,budget_exhausted,temperature,perturbation_id,spec_shape,rescored,source,timestamp
ea-7_wm-stagehand-v4-gemini_25a9cde5-5198-44c6-a578-e6ba16761cde,ea-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,38.965,24.913,1.247,12.805,5,11,17293,816,0,provider-managed,0.01602975,,0,0,false,default,none,none,,,2026-08-18T11:20:17.289Z
ea-8_wm-stagehand-v4-gemini_ee29f369-ab16-49bc-a8b9-d5ae16fa6f92,ea-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,52.005,25.843,1.236,24.926,3,7,4567,536,0,provider-managed,0.00543525,,0,0,false,default,none,none,,,2026-08-18T11:21:09.341Z
ea-8_wm-stagehand-v4-gemini_823d8a08-0696-4cce-9173-dab02c15c410,ea-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,47.445,24.239,1.220,21.987,3,7,4567,643,0,provider-managed,0.0058365,,0,0,false,default,none,none,,,2026-08-18T11:21:56.833Z
ea-8_wm-stagehand-v4-gemini_1d75ba46-4765-4bd6-bd12-272864d4db4b,ea-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,easyappointments,http://127.0.0.1:3219,true,,51.109,25.379,1.266,24.464,3,7,4567,468,0,provider-managed,0.00518025,,0,0,false,default,none,none,,,2026-08-18T11:22:47.984Z
lh-1_wm-stagehand-v4-gemini_e333e2ea-8167-413a-8dcd-847d6a806524,lh-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,22.897,14.256,1.550,7.091,3,7,2874,301,0,provider-managed,0.00328425,,0,0,false,default,none,none,,,2026-08-18T11:24:11.859Z
lh-1_wm-stagehand-v4-gemini_12fa42d4-9a07-465b-bd5f-da1af432e2a4,lh-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,22.048,14.229,1.564,6.255,3,7,2852,286,0,provider-managed,0.0032115,,0,0,false,default,none,none,,,2026-08-18T11:24:33.953Z
lh-1_wm-stagehand-v4-gemini_0c9c0c17-a5c2-4c0b-bad6-24b541f62d0a,lh-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,22.559,14.333,1.538,6.687,3,7,2879,245,0,provider-managed,0.003078,,0,0,false,default,none,none,,,2026-08-18T11:24:56.555Z
lh-2_wm-stagehand-v4-gemini_2f10dd21-d72c-4d41-a461-9d7ecc72949e,lh-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,20.985,14.675,1.342,4.969,2,5,2210,281,0,provider-managed,0.00271125,,0,0,false,default,none,none,,,2026-08-18T11:25:17.585Z
lh-2_wm-stagehand-v4-gemini_2a472a5b-692c-4960-8efa-544b5bad31de,lh-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,20.256,14.440,1.517,4.299,2,5,2184,224,0,provider-managed,0.002478,,0,0,false,default,none,none,,,2026-08-18T11:25:37.883Z
lh-2_wm-stagehand-v4-gemini_946bfc74-c737-4d72-be1a-d695b27df9ae,lh-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,19.878,14.285,1.265,4.328,2,5,2210,238,0,provider-managed,0.00255,,0,0,false,default,none,none,,,2026-08-18T11:25:57.804Z
lh-3_wm-stagehand-v4-gemini_e197caae-abf5-48c6-addf-d5cb194a882c,lh-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,20.780,14.431,1.560,4.789,2,5,2202,291,0,provider-managed,0.00274275,,0,0,false,default,none,none,,,2026-08-18T11:26:18.627Z
lh-3_wm-stagehand-v4-gemini_46825ee5-b118-4889-a590-05a0adf9d875,lh-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,19.879,14.303,1.143,4.433,2,5,2219,291,0,provider-managed,0.0027555,,0,0,false,default,none,none,,,2026-08-18T11:26:38.552Z
lh-3_wm-stagehand-v4-gemini_895fb58b-b0f7-4c2d-83e2-77de8d051c4b,lh-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,19.527,14.356,0.968,4.203,2,5,2190,275,0,provider-managed,0.00267375,,0,0,false,default,none,none,,,2026-08-18T11:26:58.124Z
lh-5_wm-stagehand-v4-gemini_b82bb8fd-5b37-449f-9399-2572dfe3f448,lh-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,22.594,14.162,0.948,7.484,3,7,3501,338,0,provider-managed,0.00389325,,0,0,false,default,none,none,,,2026-08-18T11:27:20.747Z
lh-5_wm-stagehand-v4-gemini_21ea883f-ec64-449f-aa0d-13931c5ccf35,lh-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,22.709,14.349,1.582,6.777,3,7,3518,353,0,provider-managed,0.00396225,,0,0,false,default,none,none,,,2026-08-18T11:27:43.499Z
lh-5_wm-stagehand-v4-gemini_ef20daa9-945c-465d-a2b0-ed8917e0df27,lh-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,21.068,14.224,0.965,5.880,3,7,3532,374,0,provider-managed,0.0040515,,0,0,false,default,none,none,,,2026-08-18T11:28:04.596Z
lh-6_wm-stagehand-v4-gemini_6d72292d-6cd0-447b-9f07-2a576b1d5a45,lh-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,23.199,14.308,0.936,7.954,4,9,4076,295,0,provider-managed,0.00416325,,0,0,false,default,none,none,,,2026-08-18T11:28:27.838Z
lh-6_wm-stagehand-v4-gemini_81decc19-f87d-44b1-957d-9757c2c67e88,lh-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,23.571,14.600,0.956,8.016,4,9,3996,292,0,provider-managed,0.004092,,0,0,false,default,none,none,,,2026-08-18T11:28:51.451Z
lh-6_wm-stagehand-v4-gemini_17c3e2ed-96e2-45f5-b199-310734fa622a,lh-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,22.344,14.191,0.937,7.216,4,9,3956,263,0,provider-managed,0.00395325,,0,0,false,default,none,none,,,2026-08-18T11:29:13.837Z
lh-7_wm-stagehand-v4-gemini_20ed3c60-d68b-4b60-a2c6-79fc43ae8848,lh-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,35.019,14.230,0.918,19.870,4,9,4977,485,0,provider-managed,0.0055515,,0,0,false,default,none,none,,,2026-08-18T11:29:48.891Z
lh-7_wm-stagehand-v4-gemini_5686e547-e25a-4485-9d5b-bda33a0f2c58,lh-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,34.657,14.212,1.263,19.183,4,9,4811,389,0,provider-managed,0.005067,,0,0,false,default,none,none,,,2026-08-18T11:30:23.593Z
lh-7_wm-stagehand-v4-gemini_de69312e-2ab0-4299-b365-143c9b59ddfb,lh-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,35.730,14.219,1.230,20.281,4,9,5101,611,0,provider-managed,0.006117,,0,0,false,default,none,none,,,2026-08-18T11:30:59.368Z
lh-8_wm-stagehand-v4-gemini_af1c91a3-a8e7-4d77-a85d-2602d59b23cc,lh-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,34.167,14.255,0.947,18.965,4,9,5880,632,0,provider-managed,0.00678,,0,0,false,default,none,none,,,2026-08-18T11:31:33.577Z
lh-8_wm-stagehand-v4-gemini_7a049d61-2350-4d5c-a84a-591cf59d2383,lh-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,50.198,14.301,1.299,34.598,7,15,13081,661,0,provider-managed,0.0122895,,0,0,false,default,none,none,,,2026-08-18T11:32:23.820Z
lh-8_wm-stagehand-v4-gemini_07b4114c-cc3c-4033-8638-540e5e08785e,lh-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,learnhouse,http://127.0.0.1:3220,true,,35.208,14.308,1.214,19.687,4,9,5550,536,0,provider-managed,0.0061725,,0,0,false,default,none,none,,,2026-08-18T11:32:59.073Z
id-1_wm-stagehand-v4-gemini_e802e7d5-bf74-4c64-b254-67a219b03121,id-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,65.431,35.584,1.370,28.477,3,7,3997,227,0,provider-managed,0.003849,,0,0,false,default,none,none,,,2026-08-18T11:35:06.402Z
id-1_wm-stagehand-v4-gemini_20fff5de-e908-4592-9c42-e013b385afa8,id-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,65.257,35.457,0.952,28.849,3,7,4378,445,0,provider-managed,0.00495225,,0,0,false,default,none,none,,,2026-08-18T11:36:11.703Z
id-1_wm-stagehand-v4-gemini_925dff26-4e9a-400b-9796-dadae24a6193,id-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,64.457,35.568,0.905,27.984,3,7,4131,300,0,provider-managed,0.00422325,,0,0,false,default,none,none,,,2026-08-18T11:37:16.212Z
id-2_wm-stagehand-v4-gemini_073bbc6c-975d-4153-88f3-51d92f0af6b6,id-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,52.884,35.565,1.323,15.995,3,7,4080,337,0,provider-managed,0.00432375,,0,0,false,default,none,none,,,2026-08-18T11:38:09.147Z
id-2_wm-stagehand-v4-gemini_4c647b13-9d39-41e2-952b-d61f042391e4,id-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,58.388,35.382,0.770,22.235,4,9,6512,480,0,provider-managed,0.006684,,0,0,false,default,none,none,,,2026-08-18T11:39:07.579Z
id-2_wm-stagehand-v4-gemini_7cbf0c09-c505-45f4-92f4-702f166632ed,id-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,54.290,35.792,1.065,17.433,3,7,4196,499,0,provider-managed,0.00501825,,0,0,false,default,none,none,,,2026-08-18T11:40:01.919Z
id-3_wm-stagehand-v4-gemini_2366c38c-c695-43a3-9772-165a986f183b,id-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,58.656,35.566,1.286,21.804,3,7,4081,336,0,provider-managed,0.00432075,,0,0,false,default,none,none,,,2026-08-18T11:41:00.621Z
id-3_wm-stagehand-v4-gemini_a45aee7b-ce19-4343-8c32-085cb298f525,id-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,58.470,35.647,1.291,21.532,3,7,4099,369,0,provider-managed,0.004458,,0,0,false,default,none,none,,,2026-08-18T11:41:59.140Z
id-3_wm-stagehand-v4-gemini_bca6255d-6013-445c-9215-773f2af836a2,id-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,57.240,35.583,1.281,20.377,3,7,4165,352,0,provider-managed,0.00444375,,0,0,false,default,none,none,,,2026-08-18T11:42:56.430Z
id-4_wm-stagehand-v4-gemini_665be139-eaad-4f20-8430-64db2b4c8f17,id-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,61.945,35.429,0.795,25.721,3,7,4032,253,0,provider-managed,0.00397275,,0,0,false,default,none,none,,,2026-08-18T11:43:58.418Z
id-4_wm-stagehand-v4-gemini_62dccde4-3c23-4886-8fc1-96b85cf83110,id-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,62.149,35.432,1.012,25.704,3,7,4099,313,0,provider-managed,0.004248,,0,0,false,default,none,none,,,2026-08-18T11:45:00.611Z
id-4_wm-stagehand-v4-gemini_273fa200-d37a-43e8-aa06-1fca48601e0e,id-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,54.813,35.381,0.666,18.766,3,7,3993,279,0,provider-managed,0.004041,,0,0,false,default,none,none,,,2026-08-18T11:45:55.465Z
id-5_wm-stagehand-v4-gemini_9234b1f1-541c-4cef-87fd-5e678273d26d,id-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,54.241,35.274,0.669,18.298,3,7,4035,334,0,provider-managed,0.00427875,,0,0,false,default,none,none,,,2026-08-18T11:46:49.735Z
id-5_wm-stagehand-v4-gemini_2f97788b-09de-4401-aa20-1810f3665458,id-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,55.700,35.404,0.687,19.610,3,7,3910,281,0,provider-managed,0.00398625,,0,0,false,default,none,none,,,2026-08-18T11:47:45.478Z
id-5_wm-stagehand-v4-gemini_351da6a0-4658-4b2d-bfa6-1f967a13b010,id-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,53.253,35.422,0.662,17.169,3,7,4026,318,0,provider-managed,0.004212,,0,0,false,default,none,none,,,2026-08-18T11:48:38.773Z
id-8_wm-stagehand-v4-gemini_2bf90aa8-50e9-4654-b9e6-19df2834379a,id-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,66.734,35.424,0.689,30.622,3,7,3808,526,0,provider-managed,0.0048285,,0,0,false,default,none,none,,,2026-08-18T11:49:45.550Z
id-8_wm-stagehand-v4-gemini_1feefdef-e933-4ba0-96f5-c19afb1e506a,id-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,61.588,35.512,1.294,24.782,3,7,3808,307,0,provider-managed,0.00400725,,0,0,false,default,none,none,,,2026-08-18T11:50:47.181Z
id-8_wm-stagehand-v4-gemini_03cb7195-8a92-4bd6-8591-e2916f611be0,id-8,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,59.278,35.321,0.669,23.288,3,7,3808,340,0,provider-managed,0.004131,,0,0,false,default,none,none,,,2026-08-18T11:51:46.502Z
id-6_wm-stagehand-v4-gemini_a7367a74-0cda-4c23-97f1-34e273724491,id-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,45.808,35.349,0.702,9.757,4,9,6486,624,0,provider-managed,0.0072045,,0,0,false,default,none,none,,,2026-08-18T11:52:32.648Z
id-6_wm-stagehand-v4-gemini_7cf45a99-ad18-45b1-88b3-06abe975dae5,id-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,44.878,35.385,0.699,8.794,4,9,6474,543,0,provider-managed,0.00689175,,0,0,false,default,none,none,,,2026-08-18T11:53:17.914Z
id-6_wm-stagehand-v4-gemini_6a11aaa8-f495-4549-b604-6b9c802e30a9,id-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,48.053,35.616,1.278,11.158,4,9,6739,790,0,provider-managed,0.00801675,,0,0,false,default,none,none,,,2026-08-18T11:54:06.323Z
id-7_wm-stagehand-v4-gemini_8bd54e08-f6c9-433c-a2a0-9bab92c88efc,id-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,43.374,35.449,0.674,7.251,3,7,4418,487,0,provider-managed,0.00513975,,0,0,false,default,none,none,,,2026-08-18T11:54:50.033Z
id-7_wm-stagehand-v4-gemini_1e28cc38-38be-4ebb-a360-a50f184d2db9,id-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,44.286,35.419,1.276,7.591,3,7,4345,472,0,provider-managed,0.00502875,,0,0,false,default,none,none,,,2026-08-18T11:55:34.675Z
id-7_wm-stagehand-v4-gemini_f0d7afa4-19f2-44c9-a58c-aad146515d7b,id-7,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,idurar-erp-crm,http://127.0.0.1:3221,true,,44.351,35.395,0.693,8.263,3,7,4461,641,0,provider-managed,0.0057495,,0,0,false,default,none,none,,,2026-08-18T11:56:19.370Z
hev-1_wm-stagehand-v4-gemini_44e2f223-d72d-4f91-95b1-cd4c9d74da78,hev-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,32.047,22.136,1.999,7.913,3,6,4867,316,0,provider-managed,0.00483525,,0,0,false,default,none,none,,,2026-08-18T11:58:33.262Z
hev-1_wm-stagehand-v4-gemini_09a5fa56-c7cc-44fd-9ebb-e2688b0d39c2,hev-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,30.656,20.966,1.863,7.826,3,6,4658,353,0,provider-managed,0.00481725,,0,0,false,default,none,none,,,2026-08-18T11:59:03.966Z
hev-1_wm-stagehand-v4-gemini_afeaf99e-4685-4429-bc01-2052c39be31c,hev-1,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,35.368,21.136,1.928,12.303,3,6,4695,299,0,provider-managed,0.0046425,,0,0,false,default,none,none,,,2026-08-18T11:59:39.378Z
hev-2_wm-stagehand-v4-gemini_c8db28f2-e0f7-4bd1-a034-6cc3f2278a25,hev-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,29.232,21.481,1.971,5.780,2,4,2928,370,0,provider-managed,0.0035835,,0,0,false,default,none,none,,,2026-08-18T12:00:08.663Z
hev-2_wm-stagehand-v4-gemini_0794dd9e-7203-4c7f-a811-d8484ba600d1,hev-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,29.034,21.328,1.893,5.813,2,4,2913,332,0,provider-managed,0.00342975,,0,0,false,default,none,none,,,2026-08-18T12:00:37.751Z
hev-2_wm-stagehand-v4-gemini_6e4f41bd-833f-4c8c-9305-ae9f55acdd85,hev-2,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.719,21.319,1.927,5.472,2,4,3016,357,0,provider-managed,0.00360075,,0,0,false,default,none,none,,,2026-08-18T12:01:06.522Z
hev-3_wm-stagehand-v4-gemini_2954355f-b0b0-4e1a-a6a6-82ec1a11c109,hev-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,29.160,21.798,1.951,5.411,2,4,2788,253,0,provider-managed,0.00303975,,0,0,false,default,none,none,,,2026-08-18T12:01:35.732Z
hev-3_wm-stagehand-v4-gemini_5bd82412-d9e4-4e8b-b5a8-faedc3803b40,hev-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,29.166,21.206,1.928,6.032,2,4,2776,314,0,provider-managed,0.0032595,,0,0,false,default,none,none,,,2026-08-18T12:02:04.948Z
hev-3_wm-stagehand-v4-gemini_47bae002-7df7-4ebc-a932-78fb50b01f3b,hev-3,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,29.658,21.088,1.999,6.571,2,4,2797,319,0,provider-managed,0.003294,,0,0,false,default,none,none,,,2026-08-18T12:02:34.658Z
hev-4_wm-stagehand-v4-gemini_89114a16-4046-4854-9f9f-13cb4fa24dc0,hev-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.525,21.434,1.904,5.187,2,4,2878,316,0,provider-managed,0.0033435,,0,0,false,default,none,none,,,2026-08-18T12:03:03.233Z
hev-4_wm-stagehand-v4-gemini_c963846e-add7-4cf6-9319-35a724811952,hev-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.003,20.570,1.917,5.516,2,4,2836,235,0,provider-managed,0.00300825,,0,0,false,default,none,none,,,2026-08-18T12:03:31.279Z
hev-4_wm-stagehand-v4-gemini_855ac811-5819-44f8-917f-6a3356d3da4d,hev-4,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.268,20.810,1.887,5.571,2,4,2876,371,0,provider-managed,0.00354825,,0,0,false,default,none,none,,,2026-08-18T12:03:59.593Z
hev-10_wm-stagehand-v4-gemini_3a9be539-a546-42b3-8285-e14d29352cb9,hev-10,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,36.332,21.890,1.874,12.568,5,10,7962,350,0,provider-managed,0.007284,,0,0,false,default,none,none,,,2026-08-18T12:04:35.968Z
hev-10_wm-stagehand-v4-gemini_4d346a5f-fb07-4d64-9c61-590f90983ec7,hev-10,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,36.909,23.986,1.970,10.953,5,10,7894,386,0,provider-managed,0.007368,,0,0,false,default,none,none,,,2026-08-18T12:05:12.927Z
hev-10_wm-stagehand-v4-gemini_3d946250-b8bc-403b-a70b-1aa7ba179491,hev-10,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,31.304,21.816,1.884,7.603,3,6,4267,332,0,provider-managed,0.00444525,,0,0,false,default,none,none,,,2026-08-18T12:05:44.282Z
hev-5_wm-stagehand-v4-gemini_1fe2b2af-1526-4615-a92d-c97c817a1bbd,hev-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.543,20.926,1.910,5.708,2,4,2837,271,0,provider-managed,0.003144,,0,0,false,default,none,none,,,2026-08-18T12:06:12.877Z
hev-5_wm-stagehand-v4-gemini_633de47c-caf2-46a0-b61a-661134326f6a,hev-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.160,21.037,1.886,5.237,2,4,2805,249,0,provider-managed,0.0030375,,0,0,false,default,none,none,,,2026-08-18T12:06:41.087Z
hev-5_wm-stagehand-v4-gemini_01905e37-47a8-4783-b47d-f232627b6da9,hev-5,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.265,21.043,1.931,5.291,2,4,2779,210,0,provider-managed,0.00287175,,0,0,false,default,none,none,,,2026-08-18T12:07:09.404Z
hev-6_wm-stagehand-v4-gemini_7659d611-7bd3-4d44-8d2a-eb9d2eb1ed67,hev-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,28.238,20.410,1.871,5.957,2,4,2835,363,0,provider-managed,0.0034875,,0,0,false,default,none,none,,,2026-08-18T12:07:37.696Z
hev-6_wm-stagehand-v4-gemini_949b405d-26df-42a0-9b29-f2160c7afa13,hev-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,34.224,21.722,1.920,10.581,3,6,5056,843,0,provider-managed,0.00695325,,0,0,false,default,none,none,,,2026-08-18T12:08:11.963Z
hev-6_wm-stagehand-v4-gemini_4827a883-ba90-4a65-88bc-43c056a41562,hev-6,wm-stagehand-v4-gemini,gemini-3.6-flash,stagehand@4.0.0+native-webmcp+gemini-rest,hi-events,http://127.0.0.1:3222,true,,33.161,21.403,1.884,9.874,3,6,5005,763,0,provider-managed,0.006615,,0,0,false,default,none,none,,,2026-08-18T12:08:45.185Z
