run_id,task_id,arm,model,tool_version,site,start_url,success,failure_category,wall_clock_s,reset_s,setup_s,agent_s,model_turns,actions_or_tool_calls,input_tokens,output_tokens,cached_tokens,caching,est_cost_usd,cost_estimated,retries,retry_wait_ms,budget_exhausted,temperature,perturbation_id,spec_shape,rescored,source,timestamp
lh-5_cu-openai_05e88c6a-57c6-4786-bd55-2181f57732d1,lh-5,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,41.305,21.080,3.025,17.200,4,10,5604,251,5581,provider-managed,0.0383405,,0,0,false,default,none,none,,,2026-08-17T00:58:19.573Z
lh-5_cu-openai_5f67ce0d-df7f-48f2-9cd6-bf38d17b30c6,lh-5,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,42.591,21.370,2.987,18.235,4,10,5589,238,5563,provider-managed,0.0378665,,0,0,false,default,none,none,,,2026-08-17T00:59:02.226Z
lh-6_cu-openai_c7d6d24c-8145-4c75-aa65-30e9b44ff68c,lh-6,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,42.785,21.359,3.048,18.379,4,10,5603,220,5574,provider-managed,0.037402,,0,0,false,default,none,none,,,2026-08-17T00:59:45.066Z
lh-6_cu-openai_f0caa3df-f29d-4ff7-8c08-113ca44fcacf,lh-6,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,false,harness-agent: attempt timeout: 300s agent budget,21.225,21.225,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T01:05:15.729Z
lh-6_cu-openai_019babaf-f822-4466-be04-06a56bb8d16b,lh-6,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,46.224,21.497,3.005,21.721,4,10,5626,260,5626,provider-managed,0.038743,,0,0,false,default,none,none,,,2026-08-17T01:06:02.024Z
lh-7_cu-openai_00a0fb91-b7aa-44b6-9c82-84481930ac33,lh-7,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,52.115,21.312,2.999,27.803,6,19,15379,364,5607,provider-managed,0.0906185,,0,0,false,default,none,none,,,2026-08-17T01:06:54.189Z
lh-7_cu-openai_9e2a83df-4a8a-4382-ae4c-41224f19ec11,lh-7,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,57.064,21.777,3.048,32.239,6,19,15546,458,5715,provider-managed,0.0943275,,0,0,false,default,none,none,,,2026-08-17T01:07:51.305Z
lh-7_cu-openai_52c9f3ae-f182-4a9c-8ba8-3af667f213cb,lh-7,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,false,harness-agent: attempt timeout: 300s agent budget,21.301,21.301,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T01:13:22.311Z
lh-8_cu-openai_7b9bfbbe-1e38-4af8-a606-1ddcf3b69015,lh-8,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,81.075,22.383,3.013,55.679,9,27,33831,1094,6766,provider-managed,0.205358,,0,0,false,default,none,none,,,2026-08-17T01:14:43.441Z
lh-8_cu-openai_655b6d04-aec2-4b88-9656-532a378e50f8,lh-8,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,71.227,21.311,3.008,46.908,10,31,35688,622,5658,provider-managed,0.199929,,0,0,false,default,none,none,,,2026-08-17T01:15:54.723Z
lh-8_cu-openai_5af81a1e-418a-4ed8-ae0d-f158ab9a09c6,lh-8,cu-openai,gpt-5.6-sol,computer,learnhouse,http://127.0.0.1:3220,true,,75.241,21.144,2.995,51.103,10,31,35412,558,5585,provider-managed,0.1965925,,0,0,false,default,none,none,,,2026-08-17T01:17:10.024Z
id-1_cu-openai_9b6247b2-1eb8-47b5-8920-66778013d469,id-1,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,62.719,36.788,2.871,23.060,5,12,10439,261,5561,provider-managed,0.0628055,,0,0,false,default,none,none,,,2026-08-17T01:19:29.248Z
id-1_cu-openai_fe168a25-b47b-4967-bc90-ab509344ad3b,id-1,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,48.877,36.569,2.843,9.465,3,6,4326,147,2151,provider-managed,0.0271155,,0,0,false,default,none,none,,,2026-08-17T01:20:18.188Z
id-1_cu-openai_15dbf41d-6300-4d85-979a-6b3f34a20463,id-1,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,52.641,36.750,2.864,13.027,3,6,4428,255,2242,provider-managed,0.030911,,0,0,false,default,none,none,,,2026-08-17T01:21:10.895Z
id-2_cu-openai_e77f8c81-95bb-4912-98a3-312c83709487,id-2,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.498,36.498,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T01:26:59.218Z
id-2_cu-openai_9227e946-16ff-4fa9-8976-08d9f1305968,id-2,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.476,36.476,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T01:32:45.310Z
id-2_cu-openai_7acfd129-9417-4cdf-bd53-eb5e8dd89446,id-2,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,62.392,36.432,2.893,23.068,5,12,10405,266,5567,provider-managed,0.0627885,,0,0,false,default,none,none,,,2026-08-17T01:33:47.766Z
id-3_cu-openai_4cefa117-95c6-4b3e-9cfa-7b06328420b6,id-3,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.847,36.847,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T01:39:34.137Z
id-3_cu-openai_c9c66acf-446b-4fa9-9ce9-e2e83f10068f,id-3,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,71.716,36.628,2.904,32.183,6,15,15248,334,5622,provider-managed,0.089071,,0,0,false,default,none,none,,,2026-08-17T01:40:45.925Z
id-3_cu-openai_e4c7a8d2-49a8-4074-b929-f6afe3c51df1,id-3,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,62.149,36.537,3.775,21.837,5,12,10415,279,5618,provider-managed,0.063254,,0,0,false,default,none,none,,,2026-08-17T01:41:48.149Z
id-4_cu-openai_3a20c2c1-dbbb-4e8d-9288-5a176b13c37a,id-4,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.466,36.466,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T01:47:35.046Z
id-4_cu-openai_4a93e956-73a7-4f9f-9fef-fff94224e94a,id-4,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,50.813,36.603,2.903,11.307,3,6,4327,127,2154,provider-managed,0.026522,,0,0,false,default,none,none,,,2026-08-17T01:48:25.927Z
id-4_cu-openai_fec61fc2-528e-4950-bc39-db9ac6b54303,id-4,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,50.194,36.858,2.862,10.474,3,6,4342,161,2168,provider-managed,0.027624,,0,0,false,default,none,none,,,2026-08-17T01:49:16.190Z
id-5_cu-openai_1bf19e70-1932-43d9-beb5-8feac09f414c,id-5,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.966,36.966,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T01:55:09.472Z
id-5_cu-openai_b7676239-98b9-4cf5-972f-c861c184c127,id-5,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.561,36.561,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T02:00:55.906Z
id-5_cu-openai_2a9d0b43-ce4e-410a-a9bb-6a84419c75df,id-5,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,true,,60.942,36.701,2.889,21.352,5,13,10422,257,5640,provider-managed,0.06264,,0,0,false,default,none,none,,,2026-08-17T02:01:56.918Z
id-8_cu-openai_d2deb51a-c725-454c-8e11-9104b66fc125,id-8,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,"answer predicate failed: {""type"":""answer"",""contains"":[""250""]}",239.042,36.556,2.866,199.621,24,86,119423,2733,5563,provider-managed,0.6818865,,0,0,true,default,none,none,,,2026-08-17T02:05:56.029Z
id-8_cu-openai_3d3e7cc3-c453-4875-8a37-a7570e5a569b,id-8,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.570,36.570,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T02:11:42.624Z
id-8_cu-openai_7dd9a661-f477-483f-9270-08d951f91e18,id-8,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,"answer predicate failed: {""type"":""answer"",""contains"":[""250""]}",198.687,36.409,2.852,159.425,24,77,125106,3398,5739,provider-managed,0.7303395,,0,0,true,default,none,none,,,2026-08-17T02:15:01.388Z
id-6_cu-openai_7fbf27e0-f410-4157-b726-ed984be4394e,id-6,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":2,""items"":{""name"":""Quarterly Retainer"",""price"":400}}}",333.743,36.573,2.896,294.274,30,116,179635,5485,12756,provider-managed,1.069103,,1,2000,true,default,none,none,,,2026-08-17T02:20:35.566Z
id-6_cu-openai_af877342-5374-46e4-a546-cc972c0d2ca9,id-6,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.560,36.560,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T02:26:21.796Z
id-6_cu-openai_2c0d91cf-95c4-4412-b8cf-89337eedb415,id-6,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.642,36.642,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T02:32:07.474Z
id-7_cu-openai_ac2974d2-91b7-485c-8c3c-25147f1a1090,id-7,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":1,""paymentStatus"":""partially""}}",266.381,37.062,2.924,226.395,30,118,185399,4569,5765,provider-managed,1.0669475,,0,0,true,default,none,none,,,2026-08-17T02:36:34.260Z
id-7_cu-openai_68ea1b76-06e9-41f2-843e-ec541046e339,id-7,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,"predicate failed: {""contains"":{""number"":1,""paymentStatus"":""partially""}}",226.817,36.380,2.878,187.559,30,104,163033,2982,5579,provider-managed,0.9074145,,0,0,true,default,none,none,,,2026-08-17T02:40:21.504Z
id-7_cu-openai_0f353306-5768-4bb5-9ff2-34c35c564ea6,id-7,cu-openai,gpt-5.6-sol,computer,idurar-erp-crm,http://127.0.0.1:3221,false,harness-agent: attempt timeout: 300s agent budget,36.662,36.662,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T02:46:15.818Z
hev-1_cu-openai_a5dd23bb-98a9-4d62-b9d5-f6e618762e89,hev-1,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,31.826,22.321,3.771,5.734,2,3,3052,140,0,provider-managed,0.01946,,0,0,false,default,none,none,,,2026-08-17T02:48:41.845Z
hev-1_cu-openai_3d8dd808-aa12-46d6-b455-eaecbaac68e0,hev-1,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,40.232,22.270,3.558,14.404,2,3,3045,165,0,provider-managed,0.020175,,0,0,false,default,none,none,,,2026-08-17T02:49:22.142Z
hev-1_cu-openai_70bee1f4-253f-4a01-91ad-c326d0c20974,hev-1,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,34.771,23.271,3.780,7.721,2,3,3068,204,0,provider-managed,0.02146,,0,0,false,default,none,none,,,2026-08-17T02:49:56.975Z
hev-2_cu-openai_f61f8b3a-ce63-411a-a49f-d76c0ed37a1a,hev-2,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,35.090,23.290,3.580,8.219,2,3,3106,152,0,provider-managed,0.02009,,0,0,false,default,none,none,,,2026-08-17T02:50:32.128Z
hev-2_cu-openai_1a91e746-0c4a-4599-b7e3-617e367fba7a,hev-2,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,34.237,23.270,3.678,7.289,2,3,3078,127,0,provider-managed,0.0192,,0,0,false,default,none,none,,,2026-08-17T02:51:06.425Z
hev-2_cu-openai_9e4b2d45-a2b2-464e-a38a-02ef5681b60e,hev-2,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,false,harness-agent: attempt timeout: 300s agent budget,21.591,21.591,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T02:56:42.178Z
hev-3_cu-openai_6e89a32c-37a1-4112-9944-c426d6c68145,hev-3,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,37.282,22.200,3.579,11.503,3,5,4343,183,2179,provider-managed,0.0282945,,0,0,false,default,none,none,,,2026-08-17T02:57:19.518Z
hev-3_cu-openai_275107f0-d02a-4622-8a77-c404a59e33ae,hev-3,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,40.697,23.959,3.672,13.066,3,5,4337,180,2174,provider-managed,0.028172,,0,0,false,default,none,none,,,2026-08-17T02:58:00.273Z
hev-3_cu-openai_af60332c-02c3-4661-a15a-c3f46966ae80,hev-3,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,37.633,23.307,3.716,10.610,3,5,4316,139,2155,provider-managed,0.0268275,,0,0,false,default,none,none,,,2026-08-17T02:58:37.965Z
hev-4_cu-openai_070cb4aa-e287-4611-8728-548761001b0c,hev-4,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,35.633,22.307,3.636,9.690,3,5,4300,138,2135,provider-managed,0.0267075,,0,0,false,default,none,none,,,2026-08-17T02:59:13.658Z
hev-4_cu-openai_abe096c9-cd8f-41df-ae5a-bdf5a4554c09,hev-4,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,40.272,23.332,3.614,13.327,3,5,4362,225,2198,provider-managed,0.029659,,0,0,false,default,none,none,,,2026-08-17T02:59:53.988Z
hev-4_cu-openai_7a6ba431-e674-4209-9ced-edeeb4f8df59,hev-4,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,false,harness-agent: attempt timeout: 300s agent budget,23.422,23.422,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T03:05:27.346Z
hev-10_cu-openai_5e3d664e-dc4d-488a-ade4-776c0c45e8ae,hev-10,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,47.193,23.587,3.694,19.912,4,9,5613,250,5562,provider-managed,0.038346,,0,0,false,default,none,none,,,2026-08-17T03:06:14.619Z
hev-10_cu-openai_c255a6c1-e0fc-4809-892e-83fb80007fea,hev-10,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,44.370,23.298,3.651,17.421,4,9,5592,271,5544,provider-managed,0.038862,,0,0,false,default,none,none,,,2026-08-17T03:06:59.064Z
hev-10_cu-openai_2be7631f-abba-41cc-a002-4668be3e165b,hev-10,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,43.239,22.989,3.667,16.583,4,8,5617,254,5595,provider-managed,0.0385025,,0,0,false,default,none,none,,,2026-08-17T03:07:42.355Z
hev-5_cu-openai_c4be6c01-8809-41c8-a618-211b7087b97c,hev-5,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,39.861,24.103,3.542,12.216,3,5,4307,145,2138,provider-managed,0.026954,,0,0,false,default,none,none,,,2026-08-17T03:08:22.278Z
hev-5_cu-openai_41a14583-816d-4e2c-9dfd-a5e0cb9c6f75,hev-5,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,36.177,23.114,3.609,9.454,3,5,4350,191,2178,provider-managed,0.028569,,0,0,false,default,none,none,,,2026-08-17T03:08:58.513Z
hev-5_cu-openai_6c7d383b-1216-4524-bf6d-cb4ca65d2218,hev-5,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,37.522,22.984,3.579,10.959,3,5,4353,191,2182,provider-managed,0.028586,,0,0,false,default,none,none,,,2026-08-17T03:09:36.035Z
hev-6_cu-openai_29418e2d-2b3c-437d-9668-9d80f139aa9a,hev-6,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,37.575,23.516,3.599,10.460,2,3,3183,233,0,provider-managed,0.022905,,0,0,false,default,none,none,,,2026-08-17T03:10:13.668Z
hev-6_cu-openai_531ebadc-a1a4-4c7d-aeb8-435e5debaa8d,hev-6,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,58.924,23.469,3.594,31.860,6,21,15768,573,5621,provider-managed,0.0988405,,0,0,false,default,none,none,,,2026-08-17T03:11:12.648Z
hev-6_cu-openai_a6750ec0-ab74-4ba5-9c70-b5f4c0c62870,hev-6,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,false,harness-agent: attempt timeout: 300s agent budget,23.367,23.367,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T03:16:47.859Z
hev-7_cu-openai_8095ed2f-4355-4b49-8670-29edac8eeb11,hev-7,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,78.521,24.482,3.773,50.266,7,42,21449,961,5691,provider-managed,0.1389205,,0,0,false,default,none,none,,,2026-08-17T03:18:06.654Z
hev-7_cu-openai_7c230d2f-bd57-4b37-81e9-291f2151c5d0,hev-7,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,97.477,22.205,3.576,71.695,13,60,54641,1246,5649,provider-managed,0.3134095,,0,0,false,default,none,none,,,2026-08-17T03:19:44.396Z
hev-7_cu-openai_0588e480-264b-434d-9e16-159a6b895e39,hev-7,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,88.860,22.605,3.713,62.542,13,47,53960,1126,5571,provider-managed,0.3063655,,0,0,false,default,none,none,,,2026-08-17T03:21:13.535Z
hev-8_cu-openai_dfa85852-b6ba-4b87-94da-ed7e51d65f23,hev-8,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,false,harness-agent: attempt timeout: 300s agent budget,22.947,22.947,0.000,0.000,0,0,0,0,0,unsupported,0,,0,0,false,default,none,none,,,2026-08-17T03:26:46.029Z
hev-8_cu-openai_1b74db21-8ec2-4ca0-8f7c-674363b37eb4,hev-8,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,false,"answer predicate failed: {""type"":""answer"",""matches"":""status[^.]{0,30}\\blive\\b|\\blive\\b[^.]{0,30}status""}",52.946,21.870,3.162,27.914,5,16,10601,561,5634,provider-managed,0.072652,,0,0,false,default,none,none,,,2026-08-17T03:27:39.043Z
hev-8_cu-openai_394548d9-7564-4312-8ee3-dabedd254344,hev-8,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,false,"answer predicate failed: {""type"":""answer"",""matches"":""status[^.]{0,30}\\blive\\b|\\blive\\b[^.]{0,30}status""}",65.645,22.008,3.153,40.484,4,13,5733,456,5642,provider-managed,0.045166,,0,0,false,default,none,none,,,2026-08-17T03:28:44.740Z
hev-9_cu-openai_ef8d392d-1802-42bc-bdf6-3c1e587670ac,hev-9,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,313.740,23.680,3.611,286.449,35,140,219828,5652,5665,provider-managed,1.2715325,,0,0,true,default,none,none,,,2026-08-17T03:33:58.803Z
hev-9_cu-openai_fc77c215-5b64-40b9-9873-e2aa7fe31e3f,hev-9,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,289.476,23.098,3.785,262.593,35,140,226137,4879,5713,provider-managed,1.2799115,,0,0,true,default,none,none,,,2026-08-17T03:38:48.576Z
hev-9_cu-openai_ebc47c3f-8754-4f6c-bb32-f0acb803fafa,hev-9,cu-openai,gpt-5.6-sol,computer,hi-events,http://127.0.0.1:3222,true,,295.924,22.857,3.616,269.451,35,136,222191,5306,5663,provider-managed,1.2729665,,0,0,true,default,none,none,,,2026-08-17T03:43:44.767Z
blog-find-post_wm-gpt_5511c8ec-2f22-495a-9fd1-f46deba7c9ca,blog-find-post,wm-gpt,gpt-5.6-sol,responses-api,tailwind-nextjs-blog,http://127.0.0.1:3223,true,,24.463,12.593,0.507,11.363,3,6,2301,294,0,provider-managed,0.020325,,0,0,false,default,none,none,,,2026-08-17T03:46:04.765Z
blog-find-post_wm-gpt_87d493f2-18e5-44fb-9c0b-670cdcd0c4f1,blog-find-post,wm-gpt,gpt-5.6-sol,responses-api,tailwind-nextjs-blog,http://127.0.0.1:3223,true,,24.453,12.789,0.484,11.180,3,6,2140,128,0,provider-managed,0.01454,,0,0,false,default,none,none,,,2026-08-17T03:46:29.278Z
blog-find-post_wm-gpt_ac0fd3c0-4381-4936-a301-ea44d8640e0d,blog-find-post,wm-gpt,gpt-5.6-sol,responses-api,tailwind-nextjs-blog,http://127.0.0.1:3223,true,,21.918,12.473,0.478,8.968,3,6,2480,221,0,provider-managed,0.01903,,0,0,false,default,none,none,,,2026-08-17T03:46:51.256Z
blog-read-author_wm-gpt_88178f00-2348-4a49-95a8-473a406e44c1,blog-read-author,wm-gpt,gpt-5.6-sol,responses-api,tailwind-nextjs-blog,http://127.0.0.1:3223,false,"answer predicate failed: {""type"":""answer"",""contains"":[""azimuth""]}",22.894,13.334,0.611,8.949,3,6,2672,124,0,provider-managed,0.01708,,0,0,false,default,none,none,,,2026-08-17T03:47:14.208Z
blog-read-author_wm-gpt_b6d2c5dd-60f7-4974-abf4-56111ab78695,blog-read-author,wm-gpt,gpt-5.6-sol,responses-api,tailwind-nextjs-blog,http://127.0.0.1:3223,false,"answer predicate failed: {""type"":""answer"",""contains"":[""azimuth""]}",21.862,12.446,0.489,8.928,3,6,2937,139,0,provider-managed,0.018855,,0,0,false,default,none,none,,,2026-08-17T03:47:36.133Z
blog-read-author_wm-gpt_21109751-0192-4204-8b1c-1b5b38d34835,blog-read-author,wm-gpt,gpt-5.6-sol,responses-api,tailwind-nextjs-blog,http://127.0.0.1:3223,true,,25.105,12.440,0.501,12.164,4,8,3626,214,1685,provider-managed,0.0253925,,0,0,false,default,none,none,,,2026-08-17T03:48:01.296Z
react-public-content_wm-gpt_f952832c-ecad-4c42-8812-00989b4e102d,react-public-content,wm-gpt,gpt-5.6-sol,responses-api,bulletproof-react,http://127.0.0.1:3224,true,,12.208,2.176,1.655,8.377,2,4,1085,68,0,provider-managed,0.007465,,0,0,false,default,none,none,,,2026-08-17T03:49:42.793Z
react-public-content_wm-gpt_2690ecb7-2042-47dc-87df-beb52fb46c95,react-public-content,wm-gpt,gpt-5.6-sol,responses-api,bulletproof-react,http://127.0.0.1:3224,true,,11.957,2.013,1.709,8.235,2,4,1080,74,0,provider-managed,0.00762,,0,0,false,default,none,none,,,2026-08-17T03:49:54.815Z
react-public-content_wm-gpt_9e7a01fe-84f0-4511-b0bc-0af3cc3aacf8,react-public-content,wm-gpt,gpt-5.6-sol,responses-api,bulletproof-react,http://127.0.0.1:3224,true,,9.408,2.340,1.529,5.539,2,4,1089,83,0,provider-managed,0.007935,,0,0,false,default,none,none,,,2026-08-17T03:50:04.284Z
react-auth-boundary_wm-gpt_e06ac0d9-acf0-40dd-8d9a-33ab0d270ca8,react-auth-boundary,wm-gpt,gpt-5.6-sol,responses-api,bulletproof-react,http://127.0.0.1:3224,true,,12.255,2.462,1.727,8.066,2,4,903,84,0,provider-managed,0.007035,,0,0,false,default,none,none,,,2026-08-17T03:50:16.597Z
react-auth-boundary_wm-gpt_b1ebcb1f-5f4a-44d3-8140-8a939e6309b9,react-auth-boundary,wm-gpt,gpt-5.6-sol,responses-api,bulletproof-react,http://127.0.0.1:3224,true,,12.739,2.307,1.078,9.353,2,4,885,68,0,provider-managed,0.006465,,0,0,false,default,none,none,,,2026-08-17T03:50:29.391Z
react-auth-boundary_wm-gpt_a5b9d54f-ff7c-4355-bd30-0a95a28994f2,react-auth-boundary,wm-gpt,gpt-5.6-sol,responses-api,bulletproof-react,http://127.0.0.1:3224,true,,14.118,2.332,1.175,10.610,2,4,891,74,0,provider-managed,0.006675,,0,0,false,default,none,none,,,2026-08-17T03:50:43.564Z
directory-search_wm-gpt_61ce3dca-cc5a-4b05-9c3d-ec3a9ea74c0c,directory-search,wm-gpt,gpt-5.6-sol,responses-api,directory-9d8,http://127.0.0.1:3225,true,,20.701,10.627,0.468,9.606,2,4,1310,49,0,provider-managed,0.00802,,0,0,false,default,none,none,,,2026-08-17T03:52:26.926Z
directory-search_wm-gpt_1bb02ba9-cab5-4d5d-9336-2380adb2a45d,directory-search,wm-gpt,gpt-5.6-sol,responses-api,directory-9d8,http://127.0.0.1:3225,true,,19.228,11.490,0.466,7.272,2,4,1321,60,0,provider-managed,0.008405,,0,0,false,default,none,none,,,2026-08-17T03:52:46.215Z
directory-search_wm-gpt_294498a7-f23e-4a76-b91e-406a53400995,directory-search,wm-gpt,gpt-5.6-sol,responses-api,directory-9d8,http://127.0.0.1:3225,true,,20.603,9.613,0.376,10.614,2,4,1315,54,0,provider-managed,0.008195,,0,0,false,default,none,none,,,2026-08-17T03:53:06.880Z
directory-filter_wm-gpt_8a30dc35-3996-4388-a7b8-729d1b6985f9,directory-filter,wm-gpt,gpt-5.6-sol,responses-api,directory-9d8,http://127.0.0.1:3225,true,,21.305,10.811,0.349,10.146,3,6,2091,110,0,provider-managed,0.013755,,0,0,false,default,none,none,,,2026-08-17T03:53:28.242Z
directory-filter_wm-gpt_d0edd549-b444-463f-9940-d6bba47dcf89,directory-filter,wm-gpt,gpt-5.6-sol,responses-api,directory-9d8,http://127.0.0.1:3225,true,,20.267,8.537,0.367,11.363,3,6,2049,93,0,provider-managed,0.013035,,0,0,false,default,none,none,,,2026-08-17T03:53:48.568Z
directory-filter_wm-gpt_138284b2-6b30-4d57-a3e9-df6ff05034b0,directory-filter,wm-gpt,gpt-5.6-sol,responses-api,directory-9d8,http://127.0.0.1:3225,true,,19.448,8.643,0.361,10.444,3,6,2123,128,0,provider-managed,0.014455,,0,0,false,default,none,none,,,2026-08-17T03:54:08.074Z
